url,name,type,dcat_compliant,gcp_formatted_address,gcp_geometry,gcp_locality,gcp_administrative_area_level_2,gcp_administrative_area_level_1,gcp_country,gcp_administrative_area_level_3,site,site_keys,data_assets,metavariable_count
https://data.princegeorgescountymd.gov/data.json,"Princes Georges County, MD",County,True,"Prince George's County, MD, USA","{'bounds': {'northeast': {'lat': 39.131354, 'lng': -76.6695149}, 'southwest': {'lat': 38.5353721, 'lng': -77.0863912}}, 'location': {'lat': 38.78492110000001, 'lng': -76.8720961}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.131354, 'lng': -76.6695149}, 'southwest': {'lat': 38.5353721, 'lng': -77.0863912}}}",,Prince George's County,Maryland,United States,,https://data.princegeorgescountymd.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",49.0,13.0
https://data-nevcounty.opendata.arcgis.com/,"Nevada County, CA",County,False,"Nevada County, CA, USA","{'bounds': {'northeast': {'lat': 39.52692, 'lng': -120.0037731}, 'southwest': {'lat': 39.0051598, 'lng': -121.279784}}, 'location': {'lat': 39.1346666, 'lng': -121.1710389}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.52692, 'lng': -120.0037731}, 'southwest': {'lat': 39.0051598, 'lng': -121.279784}}}",,Nevada County,California,United States,,,,,
https://data.montgomerycountymd.gov/data.json?version=2,"Montgomery County, MD",County,True,"Montgomery County, MD, USA","{'bounds': {'northeast': {'lat': 39.3535021, 'lng': -76.8885051}, 'southwest': {'lat': 38.934343, 'lng': -77.5276801}}, 'location': {'lat': 39.1547426, 'lng': -77.2405153}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.3535021, 'lng': -76.8885051}, 'southwest': {'lat': 38.934343, 'lng': -77.5276801}}}",,Montgomery County,Maryland,United States,,https://data.montgomerycountymd.gov/data.json?version=2,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'identifier', 'publisher', 'description', 'title']",458.0,10.0
https://geohub-loudoungis.opendata.arcgis.com/data.json,"Loudoun County, VA",County,True,"Loudoun County, VA, USA","{'bounds': {'northeast': {'lat': 39.324598, 'lng': -77.3283182}, 'southwest': {'lat': 38.8462131, 'lng': -77.9622029}}, 'location': {'lat': 39.076767, 'lng': -77.6536125}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.324598, 'lng': -77.3283182}, 'southwest': {'lat': 38.8462131, 'lng': -77.9622029}}}",,Loudoun County,Virginia,United States,,https://geohub-loudoungis.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",179.0,15.0
https://data.lacounty.gov/data.json,"Los Angeles County, CA",County,True,"Los Angeles County, CA, USA","{'bounds': {'northeast': {'lat': 34.823302, 'lng': -117.646374}, 'southwest': {'lat': 32.75004, 'lng': -118.9517211}}, 'location': {'lat': 34.3871821, 'lng': -118.1122679}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 34.823302, 'lng': -117.646374}, 'southwest': {'lat': 32.75004, 'lng': -118.9517211}}}",,Los Angeles County,California,United States,,https://data.lacounty.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",650.0,15.0
https://data-lakecountyil.opendata.arcgis.com/data.json,"Lake County, IL",County,True,"Lake County, IL, USA","{'bounds': {'northeast': {'lat': 42.49563699999999, 'lng': -87.01993499999999}, 'southwest': {'lat': 42.149409, 'lng': -88.19976299999999}}, 'location': {'lat': 42.2904579, 'lng': -87.6186379}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.49563699999999, 'lng': -87.01993499999999}, 'southwest': {'lat': 42.149409, 'lng': -88.19976299999999}}}",,Lake County,Illinois,United States,,https://data-lakecountyil.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",1517.0,15.0
https://data.kingcounty.gov/data.json?version=2,"King County, WA",County,True,"King County, WA, USA","{'bounds': {'northeast': {'lat': 47.780576, 'lng': -121.065945}, 'southwest': {'lat': 47.08435, 'lng': -122.541661}}, 'location': {'lat': 47.5480339, 'lng': -121.9836029}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.780576, 'lng': -121.065945}, 'southwest': {'lat': 47.08435, 'lng': -122.541661}}}",,King County,Washington,United States,,https://data.kingcounty.gov/data.json?version=2,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",309.0,13.0
https://gilpin-county-gis-data-gilpincdd.hub.arcgis.com/data.json,"Gilpin County, CO",County,True,"Gilpin County, CO, USA","{'bounds': {'northeast': {'lat': 39.938388, 'lng': -105.3974499}, 'southwest': {'lat': 39.745856, 'lng': -105.7007841}}, 'location': {'lat': 39.8770159, 'lng': -105.4536718}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.938388, 'lng': -105.3974499}, 'southwest': {'lat': 39.745856, 'lng': -105.7007841}}}",,Gilpin County,Colorado,United States,,https://gilpin-county-gis-data-gilpincdd.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",53.0,15.0
https://data-maricopa.opendata.arcgis.com/data.json,"Maricopa County, AZ ",County,True,"Maricopa County, AZ, USA","{'bounds': {'northeast': {'lat': 34.0481701, 'lng': -111.0399049}, 'southwest': {'lat': 32.5050591, 'lng': -113.335075}}, 'location': {'lat': 33.2917968, 'lng': -112.4291464}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 34.0481701, 'lng': -111.0399049}, 'southwest': {'lat': 32.5050591, 'lng': -113.335075}}}",,Maricopa County,Arizona,United States,,https://data-maricopa.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",54.0,15.0
https://data-middlesex.opendata.arcgis.com/data.json,"Middlesex County, MA",County,True,"Middlesex County, MA, USA","{'bounds': {'northeast': {'lat': 42.7366247, 'lng': -71.020377}, 'southwest': {'lat': 42.1567819, 'lng': -71.8987975}}, 'location': {'lat': 42.467206, 'lng': -71.2874209}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.7366247, 'lng': -71.020377}, 'southwest': {'lat': 42.1567819, 'lng': -71.8987975}}}",,Middlesex County,Massachusetts,United States,,https://data-middlesex.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",19.0,15.0
https://data-sacramentocounty.opendata.arcgis.com/data.json,"Sacramento County, CA",County,True,"Sacramento County, CA, USA","{'bounds': {'northeast': {'lat': 38.736405, 'lng': -121.0270839}, 'southwest': {'lat': 38.0184209, 'lng': -121.8626219}}, 'location': {'lat': 38.47467, 'lng': -121.3541631}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 38.736405, 'lng': -121.0270839}, 'southwest': {'lat': 38.0184209, 'lng': -121.8626219}}}",,Sacramento County,California,United States,,https://data-sacramentocounty.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",185.0,15.0
https://opendataphilly.org/data.json,"Philadelphia County, PA",County,True,"Philadelphia County, Philadelphia, PA, USA","{'bounds': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.280266}}, 'location': {'lat': 40.0152766, 'lng': -75.1311874}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.280266}}}",Philadelphia,Philadelphia County,Pennsylvania,United States,,https://opendataphilly.org/data.json,"['title', 'description', 'category', 'contactPoint', 'license', 'distribution']",388.0,6.0
https://opendataphilly.org/data.json,"Philadelphia County, PA",County,True,"Philadelphia County, Philadelphia, PA, USA","{'bounds': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.280266}}, 'location': {'lat': 40.0152766, 'lng': -75.1311874}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1379919, 'lng': -74.9557629}, 'southwest': {'lat': 39.8670041, 'lng': -75.280266}}}",Philadelphia,Philadelphia County,Pennsylvania,United States,,https://opendataphilly.org/data.json,"['title', 'description', 'category', 'contactPoint', 'license', 'distribution']",388.0,6.0
https://gis.westchestergov.com/data.json,"Westchester County, NY",County,True,"Westchester County, NY, USA","{'bounds': {'northeast': {'lat': 41.36654, 'lng': -73.4827091}, 'southwest': {'lat': 40.871721, 'lng': -73.98328409999999}}, 'location': {'lat': 41.1220194, 'lng': -73.7948516}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 41.36654, 'lng': -73.4827091}, 'southwest': {'lat': 40.871721, 'lng': -73.98328409999999}}}",,Westchester County,New York,United States,,https://gis.westchestergov.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",137.0,15.0
https://honolulu-cchnl.opendata.arcgis.com/data.json,"Honolulu County, HI",County,True,"Honolulu County, HI, USA","{'bounds': {'northeast': {'lat': 28.517269, 'lng': -157.5972879}, 'southwest': {'lat': 21.199238, 'lng': -178.4435931}}, 'location': {'lat': 21.400298, 'lng': -158.0477509}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 28.517269, 'lng': -157.5972879}, 'southwest': {'lat': 21.199238, 'lng': -178.4435931}}}",,Honolulu County,Hawaii,United States,,https://honolulu-cchnl.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",176.0,15.0
https://data.honolulu.gov/data.json,"Honolulu County, HI",County,True,"Honolulu County, HI, USA","{'bounds': {'northeast': {'lat': 28.517269, 'lng': -157.5972879}, 'southwest': {'lat': 21.199238, 'lng': -178.4435931}}, 'location': {'lat': 21.400298, 'lng': -158.0477509}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 28.517269, 'lng': -157.5972879}, 'southwest': {'lat': 21.199238, 'lng': -178.4435931}}}",,Honolulu County,Hawaii,United States,,https://data.honolulu.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'keyword', 'contactPoint', 'publisher', 'identifier', 'description', 'title', 'distribution', 'theme']",337.0,13.0
https://gis-cityoffresno.hub.arcgis.com/data.json,"Fresno County, CA",County,True,"Fresno County, CA, USA","{'bounds': {'northeast': {'lat': 37.5858369, 'lng': -118.3605861}, 'southwest': {'lat': 35.90691400000001, 'lng': -120.9187309}}, 'location': {'lat': 36.9858984, 'lng': -119.2320784}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 37.5858369, 'lng': -118.3605861}, 'southwest': {'lat': 35.90691400000001, 'lng': -120.9187309}}}",,Fresno County,California,United States,,https://gis-cityoffresno.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",56.0,15.0
https://gisopendata.pima.gov/data.json,"Pima County, AZ",County,True,"Pima County, AZ, USA","{'bounds': {'northeast': {'lat': 32.514188, 'lng': -110.447644}, 'southwest': {'lat': 31.4260138, 'lng': -113.334105}}, 'location': {'lat': 32.057499, 'lng': -111.6660725}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 32.514188, 'lng': -110.447644}, 'southwest': {'lat': 31.4260138, 'lng': -113.334105}}}",,Pima County,Arizona,United States,,https://gisopendata.pima.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",190.0,15.0
https://data.fultoncountyga.gov/data.json,"Fulton County, GA",County,True,"Fulton County, GA, USA","{'bounds': {'northeast': {'lat': 34.1862891, 'lng': -84.09769299999999}, 'southwest': {'lat': 33.5025111, 'lng': -84.850713}}, 'location': {'lat': 33.8033965, 'lng': -84.3962535}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 34.1862891, 'lng': -84.09769299999999}, 'southwest': {'lat': 33.5025111, 'lng': -84.850713}}}",,Fulton County,Georgia,United States,,https://data.fultoncountyga.gov/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'identifier', 'publisher', 'description', 'title', 'distribution']",112.0,11.0
https://maps.mecknc.gov/openmapping/data.html,"Mecklenburg County, NC",County,False,"Mecklenburg County, NC, USA","{'bounds': {'northeast': {'lat': 35.5147851, 'lng': -80.55034909999999}, 'southwest': {'lat': 35.0016905, 'lng': -81.0580289}}, 'location': {'lat': 35.2632655, 'lng': -80.8543847}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 35.5147851, 'lng': -80.55034909999999}, 'southwest': {'lat': 35.0016905, 'lng': -81.0580289}}}",,Mecklenburg County,North Carolina,United States,,,,,
https://data.ca.gov/dataset/contra-costa-county,"Contra Costa County, CA",County,False,"Contra Costa County, CA, USA","{'bounds': {'northeast': {'lat': 38.0998779, 'lng': -121.5341021}, 'southwest': {'lat': 37.718531, 'lng': -122.4415839}}, 'location': {'lat': 37.8534093, 'lng': -121.9017954}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 38.0998779, 'lng': -121.5341021}, 'southwest': {'lat': 37.718531, 'lng': -122.4415839}}}",,Contra Costa County,California,United States,,,,,
https://data-collin.hub.arcgis.com/data.json,"Collin County, TX",County,True,"Collin County, TX, USA","{'bounds': {'northeast': {'lat': 33.4055041, 'lng': -96.2950571}, 'southwest': {'lat': 32.9814901, 'lng': -96.84412189999999}}, 'location': {'lat': 33.1795213, 'lng': -96.49297969999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 33.4055041, 'lng': -96.2950571}, 'southwest': {'lat': 32.9814901, 'lng': -96.84412189999999}}}",,Collin County,Texas,United States,,https://data-collin.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",61.0,15.0
https://gisdata-slco.opendata.arcgis.com/data.json,"Salt Lake County, UT",County,True,"Salt Lake County, UT, USA","{'bounds': {'northeast': {'lat': 40.921848, 'lng': -111.5531881}, 'southwest': {'lat': 40.414169, 'lng': -112.2602159}}, 'location': {'lat': 40.644188, 'lng': -111.9522491}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.921848, 'lng': -111.5531881}, 'southwest': {'lat': 40.414169, 'lng': -112.2602159}}}",,Salt Lake County,Utah,United States,,https://gisdata-slco.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",14.0,15.0
https://openac-alcogis.opendata.arcgis.com/data.json,"Allegheny County, PA",County,True,"Allegheny County, PA, USA","{'bounds': {'northeast': {'lat': 40.6749349, 'lng': -79.68897489999999}, 'southwest': {'lat': 40.194285, 'lng': -80.360902}}, 'location': {'lat': 40.4450813, 'lng': -80.0087746}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.6749349, 'lng': -79.68897489999999}, 'southwest': {'lat': 40.194285, 'lng': -80.360902}}}",,Allegheny County,Pennsylvania,United States,,https://openac-alcogis.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",51.0,15.0
https://data-wayne.opendata.arcgis.com/data.json,"Wayne County, MI",County,True,"Wayne County, MI, USA","{'bounds': {'northeast': {'lat': 42.451337, 'lng': -82.7503322}, 'southwest': {'lat': 42.02793, 'lng': -83.55190689999999}}, 'location': {'lat': 42.2790746, 'lng': -83.33618799999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.451337, 'lng': -82.7503322}, 'southwest': {'lat': 42.02793, 'lng': -83.55190689999999}}}",,Wayne County,Michigan,United States,,https://data-wayne.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",125.0,15.0
https://data.sccgov.org/data.json,"Santa Clara County, CA",County,True,"Santa Clara County, CA, USA","{'bounds': {'northeast': {'lat': 37.484637, 'lng': -121.208178}, 'southwest': {'lat': 36.8929759, 'lng': -122.202653}}, 'location': {'lat': 37.2938907, 'lng': -121.7195459}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 37.484637, 'lng': -121.208178}, 'southwest': {'lat': 36.8929759, 'lng': -122.202653}}}",,Santa Clara County,California,United States,,https://data.sccgov.org/data.json,"['accessLevel', 'landingPage', 'issued', '@type', 'modified', 'contactPoint', 'identifier', 'publisher', 'description', 'title', 'distribution', 'theme']",363.0,12.0
https://geohub-bcgis.opendata.arcgis.com/data.json,"Broward County, FL",County,True,"Broward County, FL, USA","{'bounds': {'northeast': {'lat': 26.355547, 'lng': -80.01527589999999}, 'southwest': {'lat': 25.9567499, 'lng': -80.88128499999999}}, 'location': {'lat': 26.190096, 'lng': -80.365865}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 26.355547, 'lng': -80.01527589999999}, 'southwest': {'lat': 25.9567499, 'lng': -80.88128499999999}}}",,Broward County,Florida,United States,,https://geohub-bcgis.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",269.0,15.0
https://data-cuyahoga.opendata.arcgis.com/data.json,"Cuyahoga County, OH",County,True,"Cuyahoga County, OH, USA","{'bounds': {'northeast': {'lat': 42.0926097, 'lng': -81.37477179999999}, 'southwest': {'lat': 41.27504400000001, 'lng': -81.971262}}, 'location': {'lat': 41.7048247, 'lng': -81.77870209999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.0926097, 'lng': -81.37477179999999}, 'southwest': {'lat': 41.27504400000001, 'lng': -81.971262}}}",,Cuyahoga County,Ohio,United States,,https://data-cuyahoga.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",46.0,15.0
https://gis-hennepin.hub.arcgis.com/data.json,"Hennepin County, MN",County,True,"Hennepin County, MN, USA","{'bounds': {'northeast': {'lat': 45.2466179, 'lng': -93.177218}, 'southwest': {'lat': 44.785106, 'lng': -93.768385}}, 'location': {'lat': 45.0208911, 'lng': -93.5094574}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 45.2466179, 'lng': -93.177218}, 'southwest': {'lat': 44.785106, 'lng': -93.768385}}}",,Hennepin County,Minnesota,United States,,https://gis-hennepin.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",29.0,15.0
https://accessoakland.oakgov.com/data.json,"Oakland County, MI",County,True,"Oakland County, MI, USA","{'bounds': {'northeast': {'lat': 42.888647, 'lng': -83.083393}, 'southwest': {'lat': 42.431179, 'lng': -83.689438}}, 'location': {'lat': 42.59219239999999, 'lng': -83.33618799999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.888647, 'lng': -83.083393}, 'southwest': {'lat': 42.431179, 'lng': -83.689438}}}",,Oakland County,Michigan,United States,,https://accessoakland.oakgov.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",335.0,15.0
https://auditor-fca.opendata.arcgis.com/data.json,"Franklin County, OH",County,True,"Franklin County, OH, USA","{'bounds': {'northeast': {'lat': 40.1430769, 'lng': -82.761827}, 'southwest': {'lat': 39.794996, 'lng': -83.2608769}}, 'location': {'lat': 40.0154745, 'lng': -82.99316069999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.1430769, 'lng': -82.761827}, 'southwest': {'lat': 39.794996, 'lng': -83.2608769}}}",,Franklin County,Ohio,United States,,https://auditor-fca.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",35.0,15.0
https://tnr-traviscountytx.hub.arcgis.com/data.json,"Travis County, TX",County,True,"Travis County, TX, USA","{'bounds': {'northeast': {'lat': 30.628249, 'lng': -97.36953899999999}, 'southwest': {'lat': 30.023451, 'lng': -98.17297699999999}}, 'location': {'lat': 30.2097015, 'lng': -97.69822719999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.628249, 'lng': -97.36953899999999}, 'southwest': {'lat': 30.023451, 'lng': -98.17297699999999}}}",,Travis County,Texas,United States,,https://tnr-traviscountytx.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",66.0,15.0
https://www.traviscountytx.gov/open-data-portal,"Travis County, TX",County,False,"Travis County, TX, USA","{'bounds': {'northeast': {'lat': 30.628249, 'lng': -97.36953899999999}, 'southwest': {'lat': 30.023451, 'lng': -98.17297699999999}}, 'location': {'lat': 30.2097015, 'lng': -97.69822719999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 30.628249, 'lng': -97.36953899999999}, 'southwest': {'lat': 30.023451, 'lng': -98.17297699999999}}}",,Travis County,Texas,United States,,,,,
https://opennassau.nassaucountyny.gov/,"Nassau County, NY",County,False,"Nassau County, NY, USA","{'bounds': {'northeast': {'lat': 40.9890091, 'lng': -73.42327499999999}, 'southwest': {'lat': 40.520505, 'lng': -73.78019309999999}}, 'location': {'lat': 40.6546145, 'lng': -73.55941279999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 40.9890091, 'lng': -73.42327499999999}, 'southwest': {'lat': 40.520505, 'lng': -73.78019309999999}}}",,Nassau County,New York,United States,,,,,
https://ocgis-datahub-ocfl.hub.arcgis.com/data.json,"Orange County, FL",County,True,"Orange County, FL, USA","{'bounds': {'northeast': {'lat': 28.78619, 'lng': -80.86290799999999}, 'southwest': {'lat': 28.3468891, 'lng': -81.65861199999999}}, 'location': {'lat': 28.4844995, 'lng': -81.2518833}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 28.78619, 'lng': -80.86290799999999}, 'southwest': {'lat': 28.3468891, 'lng': -81.65861199999999}}}",,Orange County,Florida,United States,,https://ocgis-datahub-ocfl.hub.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",76.0,15.0
https://gis2017-01-10t133755357z-hillsborough.opendata.arcgis.com/data.json,"Hillsborough County, FL",County,True,"Hillsborough County, FL, USA","{'bounds': {'northeast': {'lat': 28.1733791, 'lng': -82.054012}, 'southwest': {'lat': 27.5483372, 'lng': -82.823669}}, 'location': {'lat': 27.9903597, 'lng': -82.3017728}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 28.1733791, 'lng': -82.054012}, 'southwest': {'lat': 27.5483372, 'lng': -82.823669}}}",,Hillsborough County,Florida,United States,,https://gis2017-01-10t133755357z-hillsborough.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",37.0,15.0
https://opendata2-pbcgov.opendata.arcgis.com/data.json,"Palm Beach County, FL",County,True,"Palm Beach County, FL, USA","{'bounds': {'northeast': {'lat': 26.9709431, 'lng': -79.974306}, 'southwest': {'lat': 26.3207548, 'lng': -80.886053}}, 'location': {'lat': 26.6514503, 'lng': -80.2767327}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 26.9709431, 'lng': -79.974306}, 'southwest': {'lat': 26.3207548, 'lng': -80.886053}}}",,Palm Beach County,Florida,United States,,https://opendata2-pbcgov.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",80.0,15.0
https://opendata.suffolkcountyny.gov/data.json,"Suffolk County, NY",County,True,"Suffolk County, NY, USA","{'bounds': {'northeast': {'lat': 41.3103871, 'lng': -71.777491}, 'southwest': {'lat': 40.534265, 'lng': -73.49740489999999}}, 'location': {'lat': 40.9848784, 'lng': -72.61511689999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 41.3103871, 'lng': -71.777491}, 'southwest': {'lat': 40.534265, 'lng': -73.49740489999999}}}",,Suffolk County,New York,United States,,https://opendata.suffolkcountyny.gov/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",175.0,15.0
http://data.fairfaxcountygis.opendata.arcgis.com/data.json,"Fairfax County, VA",County,True,"Fairfax County, VA, USA","{'bounds': {'northeast': {'lat': 39.057678, 'lng': -77.0413621}, 'southwest': {'lat': 38.60457, 'lng': -77.537026}}, 'location': {'lat': 38.74389439999999, 'lng': -77.2405153}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 39.057678, 'lng': -77.0413621}, 'southwest': {'lat': 38.60457, 'lng': -77.537026}}}",,Fairfax County,Virginia,United States,,http://data.fairfaxcountygis.opendata.arcgis.com/data.json,"['@type', 'identifier', 'landingPage', 'title', 'description', 'keyword', 'issued', 'modified', 'publisher', 'contactPoint', 'accessLevel', 'spatial', 'license', 'distribution', 'theme']",128.0,15.0
